"Date" "S&P 500" "FTSE 100" "CAC 40" "DAX 30"
2004-08-11 1590.35 2255.28 5680.51 3720.64
2004-08-12 1586.43 2243.55 5632.1 3678.91
2004-08-13 1567.95 2251.85 5618.08 3658.11
2004-08-14 1570.44 2238.02 5602.98 3646.99
2004-08-17 1591.94 2263.32 5654.18 3699.11
2004-08-18 1595.57 2267.75 5680.62 3705.73
2004-08-19 1615.72 2270.11 5694.05 3726.5
2004-08-20 1609.97 2273.96 5698.77 3722.99
2004-08-21 1620.47 2277.37 5688.48 3712.61
2004-08-24 1616.68 2296.2 5771.56 3772.14
2004-08-25 1617.46 2297.32 5779.09 3771
2004-08-26 1630.48 2300.55 5780.52 3788.88
2004-08-27 1630.68 2322.62 5836.11 3832.28
2004-08-28 1634.83 2341.51 5867.3 3851.18
2004-08-31 1622.28 2341.51 5847.15 3838.85
2004-09-01 1629.83 2325.45 5778.94 3785.21
2004-09-02 1632.82 2348.01 5809.4 3817.62
2004-09-03 1651.14 2356.63 5841.8 3833.45
2004-09-04 1644.25 2373.45 5894.15 3866.99
2004-09-07 1644.25 2380.2 5905.55 3887.58
2004-09-08 1655.65 2381.17 5920.2 3889.04
2004-09-09 1648.52 2377.98 5912.81 3884.16
2004-09-10 1651.65 2367.35 5871.77 3851.22
2004-09-11 1659.84 2371 5912.92 3886.03
2004-09-14 1663.1 2378.02 5989.75 3953.31
2004-09-15 1666.82 2371.3 5961.82 3947.75
2004-09-16 1655.1 2374.23 5935.81 3941.75
2004-09-17 1659.78 2378.42 5935.54 3963.65
2004-09-18 1667.25 2396.42 5991.07 3988.07
2004-09-21 1657.88 2390.44 5954.84 3977.68
2004-09-22 1668.39 2405.53 5998.98 3991.02
2004-09-23 1645.17 2397.61 5936.24 3942.35
2004-09-24 1637.82 2385.09 5873.51 3905.66
2004-09-25 1640.4 2390.21 5906.33 3910.3
2004-09-28 1630.67 2370.95 5879.67 3874.37
2004-09-29 1640.62 2384.57 5896.62 3882.27
2004-09-30 1647.79 2395.93 5921.05 3920.36
2004-10-01 1647.48 2386.89 5853.75 3892.9
2004-10-02 1672.49 2433.31 5997.74 3994.96
2004-10-05 1678.1 2444.85 6057.07 4033.28
2004-10-06 1677.09 2458.11 6062.2 4048.71
2004-10-07 1688.83 2457.89 6053.11 4049.66
2004-10-08 1672.08 2453.89 6043.64 4043.36
2004-10-09 1659.51 2453.99 6010.14 4015.54
2004-10-12 1662.84 2447.01 5993.69 4017.82
2004-10-13 1659.07 2427.39 5931.12 3966.48
2004-10-14 1647.13 2420.84 5940.11 3976.03
2004-10-15 1631.81 2418.02 5892.9 3940.46
2004-10-16 1639.08 2414.56 5902.23 3922.11
2004-10-19 1647.69 2416.56 5884.63 3915.17
2004-10-20 1631.74 2431.53 5950.16 3964.13
2004-10-21 1632.49 2412.17 5894.07 3912.4
2004-10-22 1636.76 2412.69 5929.2 3934.06
2004-10-23 1620.85 2411.67 5928.63 3935.14
2004-10-26 1619.48 2385.1 5803.03 3854.41
2004-10-27 1643.57 2394.93 5819.78 3862.26
2004-10-28 1665.01 2419.44 5914.5 3929.03
2004-10-29 1668.55 2426.09 5984.34 3959.59
2004-10-30 1672.65 2416.37 5960.21 3960.25
2004-11-02 1673.1 2442.28 6004.04 4012.64
2004-11-03 1673.16 2452.43 6055.11 4037.57
2004-11-04 1692.22 2467.58 6061.69 4039.04
2004-11-05 1719.64 2472.71 6049.66 4041.38
2004-11-06 1726.34 2478.73 6079.47 4063.58
2004-11-09 1724.59 2466.6 6073.05 4068.97
2004-11-10 1724.08 2467.17 6061.71 4065.33
2004-11-11 1722.67 2478.13 6085.78 4089.13
2004-11-12 1738.32 2500.32 6164.36 4130.81
2004-11-13 1754.33 2509.25 6166.5 4143.35
2004-11-16 1753.99 2514.05 6143.76 4134.34
2004-11-17 1741.72 2496.92 6100.83 4117.22
2004-11-18 1751.57 2510.78 6181.01 4183.41
2004-11-19 1753.97 2515.71 6158.91 4178.68
2004-11-20 1734.45 2492.44 6108.09 4134.89
2004-11-23 1744.71 2477.91 6068.64 4123.98
2004-11-24 1744.31 2482.77 6078.03 4113.37
2004-11-25 1751.55 2475.33 6065.73 4125.3
2004-11-26 1751.55 2493.17 6125.24 4160.35
2004-11-27 1753.09 2486.93 6100.41 4154.27
2004-11-30 1747.34 2491.25 6097.85 4146.98
2004-12-01 1740.33 2466.81 6054.53 4126
2004-12-02 1766.9 2484.79 6123.82 4186.03
2004-12-03 1765.37 2492.93 6148.57 4216.4
2004-12-04 1766.63 2491.2 6103.5 4208.87
2004-12-07 1765.33 2478.03 6077.48 4193.91
2004-12-08 1745.83 2481.14 6109.84 4212.62
2004-12-09 1754.75 2468.32 6089.83 4201.35
2004-12-10 1764.35 2460.17 6045.34 4150.41
2004-12-11 1762.51 2463.12 6079.15 4174.55
2004-12-14 1778.54 2485.57 6139.68 4219.24
2004-12-15 1785.51 2478.2 6153.31 4231.3
2004-12-16 1789.14 2481.17 6134.91 4213.69
2004-12-17 1785.51 2484.87 6150.49 4233.71
2004-12-18 1772.19 2464.73 6044.37 4182.27
2004-12-21 1772.87 2482.7 6075.24 4211.55
2004-12-22 1788.93 2483.72 6086.39 4214.39
2004-12-23 1795.66 2507.25 6144.7 4241.28
2004-12-24 1796.49 2512.65 6166.55 4251.62
2004-12-25 1796.49 2518.09 6171.52 4251.62
2004-12-28 1788.76 2518.09 6163.33 4235.36
2004-12-29 1801.58 2518.09 6174.85 4261.79
2004-12-30 1801.71 2530.3 6178.63 4247.75
2004-12-31 1801.98 2530.45 6179.9 4256.08
2005-01-01 1799.55 2527.41 6168.94 4256.08
2005-01-04 1784.96 2527.41 6224.67 4291.53
2005-01-05 1764.3 2544.55 6236.96 4290.5
2005-01-06 1758.07 2523.73 6182.18 4258.24
2005-01-07 1764.63 2533.29 6225.95 4300.94
2005-01-08 1762.12 2548.96 6260.64 4316.4
2005-01-11 1768.17 2541.93 6260.4 4307.37
2005-01-12 1757.51 2530.38 6214.4 4258.01
2005-01-13 1764.72 2511.93 6161.36 4208.82
2005-01-14 1749.48 2520.72 6190.38 4212.14
2005-01-15 1759.98 2531.47 6223.45 4232.36
2005-01-18 1759.98 2545.06 6266.78 4245.51
2005-01-19 1777.03 2533.11 6256.42 4250.71
2005-01-20 1760.28 2530.8 6246.71 4245.55
2005-01-21 1746.61 2521.6 6203.82 4220.43
2005-01-22 1735.42 2522.88 6222.8 4213.7
2005-01-25 1729.33 2527.74 6213.94 4201.89
2005-01-26 1736.25 2543.85 6267.75 4233.95
2005-01-27 1744.72 2545.98 6264.17 4214.12
2005-01-28 1745.58 2549.28 6282.87 4216.41
2005-01-29 1740.96 2538.49 6248.88 4201.81
2005-02-01 1755.68 2548.72 6318.85 4254.85
2005-02-02 1767.79 2577.03 6360.02 4279.97
2005-02-03 1773.63 2582.3 6380.26 4296.31
2005-02-04 1769.26 2578.1 6343.47 4281.64
2005-02-05 1788.82 2595.56 6390.41 4339.28
2005-02-08 1786.92 2615.69 6428.98 4366.35
2005-02-09 1788.16 2623.91 6427.16 4371.39
2005-02-10 1773.28 2624.82 6409.16 4353.15
2005-02-11 1780.8 2629.86 6410.37 4342.01
2005-02-12 1793.54 2653.1 6485.25 4387.8
2005-02-15 1794.98 2651.85 6477.76 4386.4
2005-02-16 1801.06 2660.83 6507.36 4402.03
2005-02-17 1801.59 2662.07 6472.77 4368.77
2005-02-18 1787.41 2664.28 6467.08 4369.68
2005-02-19 1788.65 2664.14 6505.06 4359.47
2005-02-22 1788.65 2666.06 6494.73 4353.34
2005-02-23 1762.76 2651.34 6461.97 4323.21
2005-02-24 1772.76 2631.54 6421.37 4310.66
2005-02-25 1787.34 2622.89 6422.15 4304.29
2005-02-26 1804.17 2641.2 6514.03 4348.64
2005-03-01 1792.63 2621.02 6502.05 4350.49
2005-03-02 1802.79 2637.88 6546.97 4383.62
2005-03-03 1802.92 2635.64 6559.47 4393.43
2005-03-04 1803.51 2647.24 6557.26 4373.27
2005-03-05 1820.88 2658.58 6606.07 4423.52
2005-03-08 1825.7 2653.79 6632.57 4428.09
2005-03-09 1817.12 2645.2 6596.05 4396.5
2005-03-10 1798.79 2642.31 6565.88 4375.6
2005-03-11 1802.2 2624.34 6519.89 4337.68
2005-03-12 1789.01 2634.91 6537.6 4360.49
2005-03-15 1799.14 2631.19 6536.59 4367.3
2005-03-16 1785.61 2644.53 6583.72 4387.69
2005-03-17 1771.35 2621.4 6489.53 4309.11
2005-03-18 1774.55 2613.17 6509.98 4315.92
2005-03-19 1773.72 2613.8 6540.18 4327.18
2005-03-22 1764.98 2619.2 6511.48 4296.36
2005-03-23 1747.03 2621.21 6534.38 4320.69
2005-03-24 1748.28 2607.16 6510.53 4317.2
2005-03-25 1746.62 2613.56 6584.64 4343.6
2005-03-26 1746.62 2613.56 6584.64 4343.6
2005-03-29 1750.88 2613.56 6584.64 4343.6
2005-03-30 1737.94 2611.68 6590.03 4351.89
2005-03-31 1762.09 2603.74 6562.52 4347.52
2005-04-01 1760.89 2600.36 6567.64 4348.77
2005-04-02 1749.45 2610.8 6587.5 4373.53
2005-04-05 1754.43 2601.62 6542.69 4341.39
2005-04-06 1762.32 2626.14 6600.2 4362.61
2005-04-07 1766.69 2629.73 6630.95 4379.18
2005-04-08 1777.35 2645.46 6659.01 4389.52
2005-04-09 1762.52 2648.99 6658.88 4400.68
2005-04-12 1762.56 2643.46 6648.12 4396.09
2005-04-13 1772.43 2629.08 6614.52 4372.12
2005-04-14 1751.77 2636.99 6646.87 4405.69
2005-04-15 1734.25 2628.79 6637.6 4402.05
2005-04-16 1705.26 2600.21 6510.32 4312.25
2005-04-19 1710.27 2565.92 6376.82 4202.2
2005-04-20 1720.43 2581.04 6397.49 4204.61
2005-04-21 1697.74 2565.03 6377.51 4178.62
2005-04-22 1731.27 2563.74 6379.13 4193.7
2005-04-23 1719.66 2579.52 6431.58 4223.04
2005-04-26 1734.56 2587.81 6452.41 4246.96
2005-04-27 1719.09 2577.52 6452.36 4233.76
2005-04-28 1726.21 2549.27 6346.75 4189.02
2005-04-29 1707.13 2549.68 6329.43 4178.1
2005-04-30 1727.49 2555.8 6329.85 4184.84
2005-05-03 1735.43 2555.8 6377.47 4224.02
2005-05-04 1733.95 2587.5 6405.24 4245.54
2005-05-05 1755.92 2599.29 6464.66 4264.35
2005-05-06 1751.47 2609.87 6516.08 4299.51
2005-05-07 1749.65 2618.67 6540.81 4311.06
2005-05-10 1760.87 2614.09 6519.29 4292.41
2005-05-11 1742.06 2604.6 6486.95 4251.13
2005-05-12 1750.26 2600.04 6455.95 4244.16
2005-05-13 1732.89 2609.57 6514.55 4267.05
2005-05-14 1725.15 2605.96 6521.62 4275.7
2005-05-17 1742.74 2604.73 6518.89 4262.18
2005-05-18 1755.1 2612.39 6524.21 4251.77
2005-05-19 1773.01 2642.31 6635.82 4324.6
2005-05-20 1781.28 2649.4 6658.03 4360.42
2005-05-21 1778.59 2654.28 6674.64 4360.68
2005-05-24 1785.46 2663.9 6711.27 4406.95
2005-05-25 1785.79 2659.97 6704.46 4396.64
2005-05-26 1779.81 2654.54 6701.53 4389.54
2005-05-27 1791.41 2667.03 6765.11 4436.6
2005-05-28 1793.34 2662.42 6761.94 4444.71
2005-05-31 1793.34 2662.42 6797.11 4480.43
2005-06-01 1782.46 2650.5 6774.6 4460.63
2005-06-02 1799.15 2679.9 6875.56 4527.17
2005-06-03 1802.19 2676.67 6884.56 4532.17
2005-06-04 1789.83 2673.67 6858.29 4510.39
2005-06-07 1792.14 2663.52 6831.94 4497.26
2005-06-08 1791.89 2687.5 6902.27 4566.01
2005-06-09 1788.3 2678.17 6886.77 4557.29
2005-06-10 1797.72 2681.1 6857.65 4562.75
2005-06-11 1793.51 2692.43 6908.77 4586.1
2005-06-14 1798.07 2703.13 6940.79 4599.21
2005-06-15 1802.73 2701.2 6931.28 4591.69
2005-06-16 1806.78 2686.73 6909.19 4548.42
2005-06-17 1813.35 2700.37 6910.49 4579.87
2005-06-18 1822.35 2717.84 6969.54 4604.57
2005-06-21 1821.06 2714.82 6924.13 4586.86
2005-06-22 1817.36 2720.25 6971.38 4608.11
2005-06-23 1817.8 2730.02 6983.81 4619.6
2005-06-24 1798.49 2738.1 7005.6 4627.48
2005-06-25 1784.77 2719.14 6939 4566.48
2005-06-28 1783.45 2700.17 6869.31 4523.82
2005-06-29 1800.07 2725.26 6929.85 4557.46
2005-06-30 1797.73 2735.83 6991.89 4583.63
2005-07-01 1784.99 2737.98 6987.7 4586.28
2005-07-02 1789.85 2763.6 7054.24 4617.07
2005-07-05 1789.85 2776.09 7045.95 4623.41
2005-07-06 1805.68 2779.2 7026.79 4603.65
2005-07-07 1791.05 2801.73 7071.75 4615.49
2005-07-08 1795.55 2763.49 6973.72 4530.18
2005-07-09 1816.52 2803.07 7105.38 4597.97
2005-07-12 1827.91 2808.54 7140.5 4663.38
2005-07-13 1832.15 2795.03 7127.64 4653.03
2005-07-14 1833.98 2810.58 7176.94 4679.89
2005-07-15 1838.8 2817.97 7221.99 4699.27
2005-07-16 1840.93 2802.53 7226.76 4712.9
2005-07-19 1830.75 2793.63 7209.74 4719.57
2005-07-20 1843.07 2786.83 7310.17 4770.54
2005-07-21 1852.02 2794.52 7300.49 4784.5
2005-07-22 1839.8 2797.93 7312.5 4829.87
2005-07-23 1849.81 2808.76 7295.74 4836.9
2005-07-26 1842.84 2824.24 7306.64 4842.7
2005-07-27 1846.04 2816.45 7304.43 4843.49
2005-07-28 1854.72 2820.45 7324.83 4855.35
2005-07-29 1865.64 2824.04 7372.98 4892.5
2005-07-30 1851.37 2830.46 7355.58 4886.5
2005-08-02 1853.13 2835.04 7364.07 4890.85
2005-08-03 1866.28 2854.66 7440.83 4932.87
2005-08-04 1868.06 2863.13 7427.87 4923.12
2005-08-05 1854.3 2854.12 7367.54 4874.06
2005-08-06 1840.19 2853.7 7305.95 4827.18
2005-08-09 1835.37 2869.57 7337.87 4837.86
2005-08-10 1847.76 2879.99 7421.6 4909.48
2005-08-11 1845.16 2894.89 7480.13 4990.57
2005-08-12 1858.43 2884.71 7450.36 4953.93
2005-08-13 1847.31 2877.83 7396.46 4937.33
2005-08-16 1852.78 2876.99 7380.11 4922.34
2005-08-17 1830.98 2865.21 7343.74 4883.81
2005-08-18 1832.82 2854.35 7335.58 4871.46
2005-08-19 1831.09 2841.74 7319.79 4851.27
2005-08-20 1832.29 2865.09 7415.34 4929.91
2005-08-23 1835.32 2868.23 7412.1 4941.69
2005-08-24 1829.11 2858.41 7330.51 4917.74
2005-08-25 1817.22 2846.12 7310.46 4915.95
2005-08-26 1821.45 2835.56 7234.59 4856.01
2005-08-27 1810.52 2820.67 7175.43 4783.8
2005-08-30 1821.56 2820.67 7206.11 4812.24
2005-08-31 1815.97 2835.63 7198.5 4791.72
2005-09-01 1834.48 2857.82 7269.04 4829.69
2005-09-02 1836.37 2874.86 7310 4842.94
2005-09-03 1831.06 2873.96 7278.28 4837.81
2005-09-06 1831.06 2879.89 7319.82 4909.89
2005-09-07 1854.23 2891.39 7389.97 4968.28
2005-09-08 1859 2896.15 7412.51 4988.14
2005-09-09 1852 2882.59 7379.05 4992.75
2005-09-10 1866.74 2892.58 7421.59 5005.93
2005-09-13 1865.45 2901.11 7421.82 4989.98
2005-09-14 1851.87 2881.09 7358.34 4901.88
2005-09-15 1845.84 2887.66 7386.48 4911.17
2005-09-16 1846.76 2907.1 7401.28 4905.98
2005-09-17 1862.11 2920.3 7451.01 4986.5
2005-09-20 1851.74 2932.06 7444.71 4926.13
2005-09-21 1837.2 2924.87 7487.87 4962.86
2005-09-22 1820.49 2900.14 7382.55 4875.22
2005-09-23 1827.54 2908.81 7349.66 4849.01
2005-09-24 1828.54 2923.84 7397.65 4882.58
2005-09-27 1829.05 2945.19 7545.89 4998.16
2005-09-28 1829.13 2942.07 7512.66 4965.88
2005-09-29 1831.32 2968.31 7599.94 5048.74
2005-09-30 1847.62 2959.36 7565.63 5021.17
2005-10-01 1849.33 2959.08 7600.6 5044.12
2005-10-04 1846.17 2971.96 7637.8 5082.07
2005-10-05 1827.96 2968.11 7683.56 5138.02
2005-10-06 1801.4 2932.47 7590.83 5069.42
2005-10-07 1794.04 2902.51 7496.31 5017.27
2005-10-08 1800.71 2897.07 7482.91 5007.77
2005-10-11 1787.8 2903.69 7495.17 5022.79
2005-10-12 1784.22 2907 7517.42 5032.46
2005-10-13 1773.6 2886.6 7460.19 4981.77
2005-10-14 1772.36 2845.03 7385.97 4950.07
2005-10-15 1787.01 2850.31 7405.8 4975.56
2005-10-18 1792.33 2856.54 7417.51 4978.83
2005-10-19 1774.32 2844.33 7371.12 4947.18
2005-10-20 1801.01 2793.11 7228.94 4845.98
2005-10-21 1774.02 2791.07 7254.67 4864.25
2005-10-22 1776.73 2779.21 7214.78 4838.4
2005-10-25 1806.59 2814.6 7306.4 4901.79
2005-10-26 1802.3 2800.83 7265.13 4872.97
2005-10-27 1794.56 2825.71 7291.09 4900.79
2005-10-28 1776 2801.35 7165.03 4806.05
2005-10-29 1805.56 2817.92 7149 4825.64
2005-11-01 1818.5 2874.07 7330.33 4929.07
2005-11-02 1812.11 2888.69 7327.52 4922.55
2005-11-03 1830.43 2899.99 7319.1 4954.83
2005-11-04 1838.86 2939.66 7438.67 5011
2005-11-05 1839.16 2935.14 7433.18 4995.24
2005-11-08 1843.27 2955.29 7441.37 5024.2
2005-11-09 1837.8 2955.35 7441.31 5008.83
2005-11-10 1841 2946.76 7402.66 5011.38
2005-11-11 1856.9 2937.92 7401.46 5015.55
2005-11-12 1862.56 2960.43 7495.63 5090.75
2005-11-15 1861.25 2963.11 7515.38 5092.43
2005-11-16 1854.28 2946.64 7506.62 5110.61
2005-11-17 1857.97 2942.43 7455.37 5081.46
2005-11-18 1875.49 2958.72 7474.4 5099.72
2005-11-19 1883.99 2979.79 7529.02 5123.5
2005-11-22 1893.93 2979.27 7578.84 5170.61
2005-11-23 1903.66 2989.71 7569.63 5174.72
2005-11-24 1910.39 3002.79 7615.64 5196.08
2005-11-25 1910.39 2991.56 7595.27 5187.98
2005-11-26 1914.4 2998.52 7617.87 5194.27
2005-11-29 1898.37 2973.29 7576.19 5176.59
2005-11-30 1898.74 2980.69 7598.41 5199.48
2005-12-01 1887.28 2944.85 7563.11 5193.4
2005-12-02 1910.23 2979.03 7677.44 5266.55
2005-12-03 1910.86 3001.82 7721.22 5307.99
2005-12-06 1906.42 2992.21 7701.4 5266.86
2005-12-07 1908.89 3007.62 7745.56 5300.85
2005-12-08 1899.69 3002.59 7718.04 5266.75
2005-12-09 1897.57 3003.83 7733.52 5286.75
2005-12-10 1902.92 2996.39 7718.75 5282.13
2005-12-13 1904.59 2987.74 7738.82 5301.21
2005-12-14 1915.3 2990.86 7772.38 5310.28
2005-12-15 1923.43 2998.55 7741.66 5286.76
2005-12-16 1920.85 2984.54 7738.84 5295.82
2005-12-17 1915.4 3004.25 7790.61 5353.66
2005-12-20 1904.21 3008.68 7774.8 5350.18
2005-12-21 1903.81 3013.11 7790.34 5356.6
2005-12-22 1908.65 3034.8 7871.38 5397.23
2005-12-23 1917.16 3040.01 7870.64 5398.28
2005-12-24 1918.25 3039.18 7880.21 5419.05
2005-12-27 1918.25 3039.18 7880.21 5419.05
2005-12-28 1899.93 3039.18 7899.49 5444.84
2005-12-29 1902.74 3054.91 7878.87 5447.15
2005-12-30 1897.2 3063.36 7905.37 5458.58
2005-12-31 1887.94 3052.73 7809.8 5408.26
2006-01-03 1887.94 3052.73 7875.54 5449.98
2006-01-04 1918.96 3086.79 7912.07 5460.68
2006-01-05 1926.39 3105.15 8014.01 5523.62
2006-01-06 1926.44 3092.43 8008.33 5516.53
2006-01-07 1945.01 3114.49 8061.43 5536.32
2006-01-10 1952.13 3114.32 8074.57 5537.11
2006-01-11 1951.53 3091.16 8052.78 5494.71
2006-01-12 1958.56 3114.37 8100.09 5532.89
2006-01-13 1946.28 3116.33 8099.67 5542.13
2006-01-14 1948.64 3103.22 8033.9 5483.09
2006-01-17 1948.64 3119.09 8043.1 5514.64
2006-01-18 1941.57 3096.66 7962.04 5460.16
2006-01-19 1934.21 3078.14 7903.98 5395.61
2006-01-20 1944.98 3094.2 7973.54 5430.84
2006-01-21 1909.35 3082.88 7906.28 5349.02
2006-01-24 1912.91 3076.67 7870.68 5348.72
2006-01-25 1917.54 3061.92 7864.61 5334.3
2006-01-26 1914.28 3100.36 7935.29 5427.09
2006-01-27 1928.17 3110.26 8076.95 5548.91
2006-01-28 1943.34 3145.18 8209.58 5647.42
2006-01-31 1945.66 3141.37 8176.77 5660.03
2006-02-01 1937.93 3130.73 8195.33 5674.15
2006-02-02 1941.75 3153.21 8280.46 5726.53
2006-02-03 1924.67 3123.67 8162.03 5649.6
2006-02-04 1914.5 3130.22 8178.05 5657.12
2006-02-07 1916.04 3137.31 8173.13 5666.78
2006-02-08 1900.58 3123.41 8174.46 5672.92
2006-02-09 1917.84 3115.89 8107.69 5666.41
2006-02-10 1915.1 3161.42 8208.16 5743.68
2006-02-11 1920 3137.13 8133.75 5701.47
2006-02-14 1914.02 3153.13 8210.84 5756.33
2006-02-15 1933.46 3152.46 8217.43 5763.4
2006-02-16 1940.68 3154.08 8172.3 5764.37
2006-02-17 1955.06 3174.46 8236.89 5789.25
2006-02-18 1951.83 3183.88 8281.46 5795.48
2006-02-21 1951.83 3193.03 8248.24 5793.95
2006-02-22 1945.45 3190.14 8268.09 5801.04
2006-02-23 1960.26 3201.37 8350.36 5862.06
2006-02-24 1953.37 3181.56 8348.35 5857.88
2006-02-25 1956.14 3194.88 8403.94 5870.79
2006-02-28 1963.58 3203.26 8414.83 5915.15
2006-03-01 1943.19 3157.3 8282.21 5796.04
2006-03-02 1959.76 3189.42 8376.88 5866.61
2006-03-03 1956.6 3183.37 8296.52 5783.49
2006-03-04 1953.74 3197.4 8263.49 5721.46
2006-03-07 1940.2 3218.76 8299.21 5754.06
2006-03-08 1936.68 3196.68 8268.56 5739.28
2006-03-09 1941.17 3183.91 8230.97 5673.36
2006-03-10 1931.73 3207.43 8294.45 5732.22
2006-03-11 1945.92 3235.9 8396.19 5804.92
2006-03-14 1950.39 3260.53 8459.47 5855.16
2006-03-15 1970.65 3259.3 8475.52 5870.88
2006-03-16 1979.21 3270.12 8493.35 5898.48
2006-03-17 1982.76 3285.58 8490.17 5897.79
2006-03-18 1985.69 3288.95 8515.13 5882.38
2006-03-21 1982.4 3284.74 8510.88 5902.79
2006-03-22 1970.5 3284.48 8527.53 5911.86
2006-03-23 1982.4 3298.6 8604.08 5932.31
2006-03-24 1977.29 3289.05 8604.08 5947.11
2006-03-25 1979.24 3314.42 8643.71 5973.14
2006-03-28 1977.19 3279.23 8550.51 5912.26
2006-03-29 1964.47 3259.19 8529.89 5890.63
2006-03-30 1979.51 3273.22 8580.01 5914.78
2006-03-31 1975.6 3303.99 8679.14 5984.19
2006-04-01 1967.38 3276.16 8647.26 5970.08
2006-04-04 1971.92 3308.96 8704.24 6024.05
2006-04-05 1984.47 3298.19 8622.34 6013.85
2006-04-06 1993.21 3321.46 8647.56 6029.2
2006-04-07 1989.87 3322.32 8649.75 6031.39
2006-04-08 1969.3 3311.58 8571.26 5952.92
2006-04-11 1971.03 3334.04 8596.61 6003.4
2006-04-12 1956.11 3306.29 8467.96 5908.47
2006-04-13 1958.49 3297.78 8422.44 5901.25
2006-04-14 1960.01 3313.46 8451.43 5918.57
2006-04-15 1960.01 3313.46 8451.43 5918.57
2006-04-18 1954.25 3313.46 8451.43 5918.57
2006-04-19 1988.18 3321.66 8440.41 5902.58
2006-04-20 1991.84 3348.92 8543.39 5993.76
2006-04-21 1994.23 3344.32 8623.97 6063.28
2006-04-22 1993.99 3372.55 8699.48 6094.75
2006-04-25 1989.2 3353.84 8648.23 6079.09
2006-04-26 1979.51 3347.19 8671.26 6078.8
2006-04-27 1985.28 3358.56 8699.37 6107.12
2006-04-28 1992.39 3334.18 8635.16 6067.74
2006-04-29 1993.79 3313.89 8593.5 6009.89
2006-05-02 1985.55 3313.89 8593.5 6009.89
2006-05-03 1997.75 3346.3 8680.94 6051.29
2006-05-04 1989.97 3307.93 8605 5968.96
2006-05-05 1996.74 3322.72 8681.86 6039.32
2006-05-06 2017.34 3352.91 8774.99 6113.29
2006-05-09 2015.84 3339.34 8779.89 6127.98
2006-05-10 2016.59 3360.56 8834.25 6140.72
2006-05-11 2013.99 3354.59 8806.13 6118.38
2006-05-12 1988.56 3331.78 8779.98 6054.72
2006-05-13 1966.27 3260.14 8605.76 5916.28
2006-05-16 1971.45 3221.08 8467.33 5857.03
2006-05-17 1967.79 3223.78 8502.95 5851.92
2006-05-18 1935.18 3132.56 8235.32 5652.72
2006-05-19 1922.32 3130.4 8238.66 5666.07
2006-05-20 1930.27 3122.55 8298.88 5672.28
2006-05-23 1922.72 3053.75 8079.32 5546.24
2006-05-24 1914.38 3134.33 8280.4 5678.49
2006-05-25 1917.48 3084.22 8180.25 5587.23
2006-05-26 1939.52 3134.25 8313.8 5706.06
2006-05-27 1950.87 3196.8 8474.31 5788.36
2006-05-30 1950.87 3196.8 8442.1 5755.02
2006-05-31 1920.09 3120.08 8238.97 5622.43
2006-06-01 1936.41 3160.84 8322.89 5692.86
2006-06-02 1960.28 3175.13 8351.78 5707.59
2006-06-03 1964.11 3183.38 8374.62 5687.04
2006-06-06 1929.23 3182 8300.9 5621.19
2006-06-07 1927.13 3131.01 8120.23 5502.81
2006-06-08 1915.77 3158.03 8181.57 5543.93
2006-06-09 1918.59 3078.7 7947.76 5383.28
2006-06-10 1910.01 3129.76 8090.01 5464.08
2006-06-13 1885.81 3110.76 8013.67 5395.55
2006-06-14 1866.92 3054.73 7834.51 5292.14
2006-06-15 1876.67 3047.8 7830.87 5305.99
2006-06-16 1916.56 3110.05 8016.04 5422.22
2006-06-17 1909.52 3097.96 7965.67 5376.01
2006-06-20 1892.12 3113.81 8023.57 5439.23
2006-06-21 1892.13 3131.58 8095.97 5493.61
2006-06-22 1910.62 3135.78 8103.28 5503.41
2006-06-23 1900.98 3146.33 8156.41 5533.42
2006-06-24 1899.32 3150.79 8180.77 5529.74
2006-06-27 1908.56 3144.76 8153.35 5514.63
2006-06-28 1891.24 3128.71 8101.99 5459.15
2006-06-29 1901.98 3144.27 8106.67 5456.87
2006-06-30 1943.08 3206.79 8287.32 5581.67
2006-07-01 1939.03 3230.01 8432.64 5683.31
2006-07-04 1954.49 3258.26 8457.54 5712.69
2006-07-05 1954.49 3257.75 8463.63 5729.01
2006-07-06 1940.55 3227.69 8358.35 5625.63
2006-07-07 1945.9 3262.78 8435.04 5695.47
2006-07-08 1932.75 3262.13 8413.4 5681.85
2006-07-11 1935.61 3266.59 8462.26 5706.32
2006-07-12 1943.66 3244.65 8347.44 5616.04
2006-07-13 1922.62 3246.62 8393.87 5637.82
2006-07-14 1897.73 3193.7 8242.35 5527.29
2006-07-15 1888.43 3161.9 8120.51 5422.22
2006-07-18 1885.82 3158.21 8068.34 5416.96
2006-07-19 1889.48 3147.54 8041.94 5396.85
2006-07-20 1924.74 3201.03 8232.18 5539.29
2006-07-21 1908.42 3197.11 8263.62 5545.82
2006-07-22 1894.94 3168.78 8184.65 5451.01
2006-07-25 1926.5 3232 8348.36 5578.05
2006-07-26 1938.68 3241.59 8379.25 5565.76
2006-07-27 1937.96 3256.22 8396.02 5583.1
2006-07-28 1930.32 3285.24 8494.91 5659.07
2006-07-29 1953.86 3310.41 8541.28 5705.42
2006-08-01 1950.99 3284.82 8508.85 5681.97
2006-08-02 1942.22 3258.51 8404.91 5596.74
